go run -ldflags "-X main.GitCommit=d526003d6ed94180d6b574c34b9e453b7d2d645c" tools/system_info/main.go
--------------------------------------------------------------------------------
-- SYSTEM INFO
--------------------------------------------------------------------------------

Date: 2024-01-20
Commit: d526003d6ed94180d6b574c34b9e453b7d2d645c

Go version: go1.21.6

CPU:
- arch: amd64
- physical cores: 8
- logical cores: 16

CPU features:
- AVX: true
- AVX2: true
- AVX512: true
- SSE: true
- SSE2: true
- AES: true
- SHA1: false
- SHA2: false
- SHA512: false
- CRC32: false
- ATOMICS: false

--------------------------------------------------------------------------------

go test -benchmem -bench=. github.com/skerkour/go-benchmarks/hashing
goos: linux
goarch: amd64
pkg: github.com/skerkour/go-benchmarks/hashing
cpu: Intel(R) Xeon(R) Platinum 8488C
BenchmarkMac/64KiB-lukechampine_blake3_256-16         	   72853	     16540 ns/op	3962.31 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/64KiB-blake2b_256-16                     	   17487	     70455 ns/op	 930.18 MB/s	     384 B/op	       1 allocs/op
BenchmarkMac/64KiB-blake2s_256-16                     	   12165	    100534 ns/op	 651.88 MB/s	     192 B/op	       1 allocs/op
BenchmarkMac/64KiB-sha3-16                            	    7806	    155191 ns/op	 422.29 MB/s	    2176 B/op	       7 allocs/op
BenchmarkMac/64KiB-poly1305-16                        	   59797	     20168 ns/op	3249.47 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/64KiB-sha2_512-16                        	   10000	    100628 ns/op	 651.27 MB/s	     800 B/op	       5 allocs/op
BenchmarkMac/64KiB-zeebo_blake3_512-16                	   58484	     20191 ns/op	3245.79 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/64KiB-lukechampine_blake3_512-16         	   73947	     16634 ns/op	3939.89 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/64KiB-sha3_512-16                        	    4119	    291421 ns/op	 224.88 MB/s	    2048 B/op	       7 allocs/op
BenchmarkMac/1MiB-sha256-16                           	    1881	    628064 ns/op	1669.54 MB/s	     480 B/op	       5 allocs/op
BenchmarkMac/1MiB-zeebo_blake3_256-16                 	    3986	    308651 ns/op	3397.29 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/1MiB-lukechampine_blake3_256-16          	    4329	    266696 ns/op	3931.73 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1MiB-blake2b_256-16                      	    1080	   1119260 ns/op	 936.85 MB/s	     384 B/op	       1 allocs/op
BenchmarkMac/1MiB-blake2s_256-16                      	     728	   1609058 ns/op	 651.67 MB/s	     192 B/op	       1 allocs/op
BenchmarkMac/1MiB-sha3-16                             	     482	   2424270 ns/op	 432.53 MB/s	    2176 B/op	       7 allocs/op
BenchmarkMac/1MiB-poly1305-16                         	    3775	    319488 ns/op	3282.06 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1MiB-sha2_512-16                         	     720	   1628007 ns/op	 644.09 MB/s	     800 B/op	       5 allocs/op
BenchmarkMac/1MiB-zeebo_blake3_512-16                 	    3946	    297927 ns/op	3519.58 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/1MiB-lukechampine_blake3_512-16          	    4392	    267451 ns/op	3920.62 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1MiB-sha3_512-16                         	     260	   4541018 ns/op	 230.91 MB/s	    2048 B/op	       7 allocs/op
BenchmarkMac/10MiB-sha256-16                          	     192	   6146390 ns/op	1706.00 MB/s	     480 B/op	       5 allocs/op
BenchmarkMac/10MiB-zeebo_blake3_256-16                	     385	   3111497 ns/op	3370.00 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/10MiB-lukechampine_blake3_256-16         	     428	   2851015 ns/op	3677.90 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/10MiB-blake2b_256-16                     	     100	  10947085 ns/op	 957.86 MB/s	     384 B/op	       1 allocs/op
BenchmarkMac/10MiB-blake2s_256-16                     	      76	  15691519 ns/op	 668.24 MB/s	     192 B/op	       1 allocs/op
BenchmarkMac/10MiB-sha3-16                            	      50	  24311742 ns/op	 431.30 MB/s	    2176 B/op	       7 allocs/op
BenchmarkMac/10MiB-poly1305-16                        	     375	   3147737 ns/op	3331.21 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/10MiB-sha2_512-16                        	      76	  15954150 ns/op	 657.24 MB/s	     800 B/op	       5 allocs/op
BenchmarkMac/10MiB-zeebo_blake3_512-16                	     386	   3060917 ns/op	3425.69 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/10MiB-lukechampine_blake3_512-16         	     427	   2736169 ns/op	3832.28 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/10MiB-sha3_512-16                        	      25	  45184374 ns/op	 232.07 MB/s	    2048 B/op	       7 allocs/op
BenchmarkMac/100MiB-sha256-16                         	      19	  62027442 ns/op	1690.50 MB/s	     480 B/op	       5 allocs/op
BenchmarkMac/100MiB-zeebo_blake3_256-16               	      31	  36747033 ns/op	2853.50 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/100MiB-lukechampine_blake3_256-16        	      33	  34117308 ns/op	3073.44 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/100MiB-blake2b_256-16                    	      10	 109798016 ns/op	 955.00 MB/s	     384 B/op	       1 allocs/op
BenchmarkMac/100MiB-blake2s_256-16                    	       7	 157712407 ns/op	 664.87 MB/s	     192 B/op	       1 allocs/op
BenchmarkMac/100MiB-sha3-16                           	       5	 239030125 ns/op	 438.68 MB/s	    2176 B/op	       7 allocs/op
BenchmarkMac/100MiB-poly1305-16                       	      37	  32564814 ns/op	3219.97 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/100MiB-sha2_512-16                       	       7	 158213260 ns/op	 662.76 MB/s	     800 B/op	       5 allocs/op
BenchmarkMac/100MiB-zeebo_blake3_512-16               	      31	  36977127 ns/op	2835.74 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/100MiB-lukechampine_blake3_512-16        	      33	  34833661 ns/op	3010.24 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/100MiB-sha3_512-16                       	       3	 471670793 ns/op	 222.31 MB/s	    2048 B/op	       7 allocs/op
BenchmarkMac/1GiB-sha256-16                           	       2	 669406986 ns/op	1604.02 MB/s	     480 B/op	       5 allocs/op
BenchmarkMac/1GiB-zeebo_blake3_256-16                 	       3	 391839739 ns/op	2740.26 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/1GiB-lukechampine_blake3_256-16          	       3	 369163357 ns/op	2908.58 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1GiB-blake2b_256-16                      	       1	1188152301 ns/op	 903.71 MB/s	     384 B/op	       1 allocs/op
BenchmarkMac/1GiB-blake2s_256-16                      	       1	1697138033 ns/op	 632.68 MB/s	     192 B/op	       1 allocs/op
BenchmarkMac/1GiB-sha3-16                             	       1	2619433514 ns/op	 409.91 MB/s	    2176 B/op	       7 allocs/op
BenchmarkMac/1GiB-poly1305-16                         	       3	 350355255 ns/op	3064.72 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1GiB-sha2_512-16                         	       1	1714885738 ns/op	 626.13 MB/s	     800 B/op	       5 allocs/op
BenchmarkMac/1GiB-zeebo_blake3_512-16                 	       3	 389050436 ns/op	2759.90 MB/s	   10880 B/op	       1 allocs/op
BenchmarkMac/1GiB-lukechampine_blake3_512-16          	       3	 367754286 ns/op	2919.73 MB/s	       0 B/op	       0 allocs/op
BenchmarkMac/1GiB-sha3_512-16                         	       1	4912386185 ns/op	 218.58 MB/s	    2048 B/op	       7 allocs/op
PASS
ok  	github.com/skerkour/go-benchmarks/mac	186.825s
go test -benchmem -bench=. github.com/skerkour/go-benchmarks/kdf
goos: linux
goarch: amd64
pkg: github.com/skerkour/go-benchmarks/kdf
cpu: Intel(R) Xeon(R) Platinum 8488C
BenchmarkKDF/32B-hkdf_sha256-16         	 1000000	      1090 ns/op	  29.37 MB/s	    1297 B/op	      16 allocs/op
BenchmarkKDF/32B-zeebo_blake3_256-16    	  555638	      2025 ns/op	  15.80 MB/s	   10880 B/op	       1 allocs/op
BenchmarkKDF/32B-lukechampine_blake3_256-16         	 1431015	       838.3 ns/op	  38.17 MB/s	       0 B/op	       0 allocs/op
BenchmarkKDF/32B-chacha20-16                        	 4620564	       266.0 ns/op	 120.30 MB/s	     160 B/op	       1 allocs/op
BenchmarkKDF/32B-hkdf_sha2_512-16                   	  407913	      2798 ns/op	  11.44 MB/s	    2129 B/op	      16 allocs/op
BenchmarkKDF/32B-zeebo_blake3_512-16                	  560151	      1997 ns/op	  16.02 MB/s	   10880 B/op	       1 allocs/op
BenchmarkKDF/32B-lukechampine_blake3_512-16         	 1410462	       854.5 ns/op	  37.45 MB/s	       0 B/op	       0 allocs/op
BenchmarkKDF/64B-hkdf_sha256-16                     	  976808	      1106 ns/op	  57.89 MB/s	    1297 B/op	      16 allocs/op
BenchmarkKDF/64B-zeebo_blake3_256-16                	  613158	      2003 ns/op	  31.96 MB/s	   10880 B/op	       1 allocs/op
